product,rating,price,product url
CHAMARIPA Men Elevator Sneakers Sports Shoes Mesh Lace up Shoes Light Weight Height Increasing Shoes Hidden Heel Trainer  ,4.1 out of 5 stars,13159,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A09384412DT8LYCU6NC7P&qualifier=1680319478&id=2577585817442842&widgetName=sp_mtf&url=%2FCHAMARIPA-Elevator-Sneakers-Increasing-Trainers%2Fdp%2FB09TQMFG7Q%2Fref%3Dsr_1_176_sspa%3Fkeywords%3Dshoe%26qid%3D1680319478%26sr%3D8-176-spons%26psc%3D1
"Vionic Women's Tessa Toe Post Sandals- Supportive Ladies Flip Flops That Include Three-Zone Comfort with Orthotic Insole Arch Support, Medium Fit  ",4.5 out of 5 stars,4055,https://amazon.com/Vionic-Sandals-Supportive-Three-Zone-Orthotic/dp/B0B336ZB7B/ref=sr_1_177?keywords=shoe&qid=1680319478&sr=8-177
Saucony Women's Cohesion 14 Road Running Shoe  ,4.2 out of 5 stars,3393,https://amazon.com/Saucony-Womens-Cohesion-Running-Medium/dp/B08CGWWVWP/ref=sr_1_178?keywords=shoe&qid=1680319478&sr=8-178
Nike Men's Kyrie Infinity Black/University Red/Dark Smoke Grey (CZ0204 004)  ,4.5 out of 5 stars,10676,https://amazon.com/Nike-CZ0204-005-Basketball-us_Footwear_Size_System-Numeric_11/dp/B0BMY1NWKB/ref=sr_1_179?keywords=shoe&qid=1680319478&sr=8-179
Feethit Womens Slip On Walking Shoes Non Slip Running Shoes Breathable Workout Shoes Lightweight Gym Sneakers  ,4.2 out of 5 stars,3145,https://amazon.com/Feethit-Walking-Shoes-Breathable-Lightweight-Sneakers/dp/B086GMS68B/ref=sr_1_180?keywords=shoe&qid=1680319478&sr=8-180
Columbia Men's Crestwood Hiking Shoe  ,4.6 out of 5 stars,5710,https://amazon.com/Columbia-Crestwood-Hiking-Shark-Regular/dp/B07JHL9L77/ref=sr_1_181?keywords=shoe&qid=1680319478&sr=8-181
Merrell Men's Yokota 2 Hiking Shoe  ,4.4 out of 5 stars,4800,https://amazon.com/Merrell-Mens-Yokota-Hiking-Bracken/dp/B0788BBVN6/ref=sr_1_182?keywords=shoe&qid=1680319478&sr=8-182
New Balance Men's Dynasoft Nitrel V4's Trail Running Shoe  ,4.5 out of 5 stars,4883,https://amazon.com/New-Balance-Nitrel-Running-Orange/dp/B08MWRD88Z/ref=sr_1_183?keywords=shoe&qid=1680319478&sr=8-183
FootJoy Men's Fj Flex Golf Shoe  ,4.6 out of 5 stars,8193,https://amazon.com/FootJoy-Mens-Flex-Golf-White/dp/B094YSVFF8/ref=sr_1_184?keywords=shoe&qid=1680319478&sr=8-184
Dr. Scholl's Shoes Men's Harrington II Work Shoe  ,4.3 out of 5 stars,5793,https://amazon.com/Dr-Scholls-Harrington-Black-Leather/dp/B01M1H5LH5/ref=sr_1_185?keywords=shoe&qid=1680319478&sr=8-185
adidas Originals Women's Running Shoe  ,4.5 out of 5 stars,5545,https://amazon.com/adidas-Womens-Casual-Copper-Metallic/dp/B07TSFMRBY/ref=sr_1_186?keywords=shoe&qid=1680319478&sr=8-186
adidas Men's Eq21 Running Shoe  ,4.5 out of 5 stars,3559,https://amazon.com/adidas-Mens-Trail-Running-Black/dp/B08JMCMXWR/ref=sr_1_187?keywords=shoe&qid=1680319478&sr=8-187
FootJoy Men's Fj Fuel Golf Shoe  ,4.6 out of 5 stars,10676,https://amazon.com/FootJoy-Mens-White-Black-Orange/dp/B09GL1W8BB/ref=sr_1_188?keywords=shoe&qid=1680319478&sr=8-188
adidas Men's S2g Spikeless Golf Shoes  ,4.7 out of 5 stars,7448,https://amazon.com/adidas-Mens-Spikeless-Shoes-Black/dp/B096HVKGMP/ref=sr_1_189?keywords=shoe&qid=1680319478&sr=8-189
Dr. Scholl's Shoes Women's If Only Sneaker  ,4.4 out of 5 stars,4966,https://amazon.com/Dr-Scholls-Womens-Sneaker-Soft/dp/B07YVRTL83/ref=sr_1_190?keywords=shoe&qid=1680319478&sr=8-190
Clarks Women's Adriel Viola Dress Pump  ,4.4 out of 5 stars,4055,https://amazon.com/CLARKS-Womens-Adriel-Viola-Leather/dp/B01N9F43ZM/ref=sr_1_191?keywords=shoe&qid=1680319478&sr=8-191
Calvin Klein Men's Bernard Loafer  ,4.5 out of 5 stars,4717,https://amazon.com/Calvin-Klein-Bernard-Loafer-Patent/dp/B0913LNJCQ/ref=sr_1_192?keywords=shoe&qid=1680319478&sr=8-192
Capezio Women's EJ1 E-Series Jazz Shoe  ,4.1 out of 5 stars,2317,https://amazon.com/Capezio-Womens-Jazz-Oxford-Black/dp/B0016JB512/ref=sr_1_193?keywords=shoe&qid=1680319478&sr=8-193
New Balance Men's 577 V1 Hook and Loop Walking Shoe  ,4.3 out of 5 stars,6538,https://amazon.com/New-Balance-MW577-Walking-Black/dp/B003UHUNWK/ref=sr_1_194?keywords=shoe&qid=1680319478&sr=8-194
Lugz Women's Clipper Slip-Resistant Work Shoe Food Service  ,4.2 out of 5 stars,4635,https://amazon.com/Lugz-Womens-Clipper-Slip-Resistant-Service/dp/B09987KCVD/ref=sr_1_195?keywords=shoe&qid=1680319478&sr=8-195
Steve Madden Women's Rockaway Sneaker  ,4.3 out of 5 stars,4552,https://amazon.com/Steve-Madden-Womens-Rockaway-Sneaker/dp/B09QH9BR62/ref=sr_1_196?keywords=shoe&qid=1680319478&sr=8-196
Dockers Men's Overton Oxford  ,4.3 out of 5 stars,4635,https://amazon.com/Dockers-Overton-NeverWet-Oxford-Shoes/dp/B07F8SVLNQ/ref=sr_1_197?keywords=shoe&qid=1680319478&sr=8-197
Saucony Men's Endorphin Pro 2 Running Shoe  ,4.6 out of 5 stars,8607,https://amazon.com/Saucony-Mens-Endorphin-Running-Shoe/dp/B097C7BCD3/ref=sr_1_198?keywords=shoe&qid=1680319478&sr=8-198
Merrell Women's Moab 2 Vent Hiking Shoe  ,4.5 out of 5 stars,4800,https://amazon.com/Merrell-Womens-Moab-Hiking-Smoke/dp/B01HFPQH5O/ref=sr_1_199?keywords=shoe&qid=1680319478&sr=8-199
Dockers Mens Greer Dress Run Off Loafer Shoe  ,4.5 out of 5 stars,4055,https://amazon.com/Dockers-Greer-Dress-Loafer-Black/dp/B0877BQ29G/ref=sr_1_200?keywords=shoe&qid=1680319478&sr=8-200
Merrell Women's MOAB 2 WTPF Hiking Shoe  ,4.4 out of 5 stars,5297,https://amazon.com/Merrell-Womens-Waterproof-Hiking-Drizzle/dp/B01HFPCJ4W/ref=sr_1_201?keywords=shoe&qid=1680319478&sr=8-201
ANLUKE Water Shoes Barefoot Aqua Yoga Socks Quick-Dry Beach Swim Surf Shoes for Women Men  ,4.3 out of 5 stars,910,https://amazon.com/ANLUKE-Water-Barefoot-Quick-Dry-Womens/dp/B078WQQGK9/ref=sr_1_202?keywords=shoe&qid=1680319478&sr=8-202
Brooks Women's Ghost 15 Neutral Running Shoe  ,4.7 out of 5 stars,11504,https://amazon.com/Brooks-Womens-Ghost-Neutral-Running/dp/B0BHXRB9J4/ref=sr_1_204?keywords=shoe&qid=1680319478&sr=8-204
