product,rating,price,product url
"Simple Moisturizing Facial Wash, 5 Ounce (Pack of 3)  ",4.7 out of 5 stars,1539,https://amazon.com/Simple-Moisturizing-Facial-Wash-Ounce/dp/B0128FT546/ref=sr_1_194?keywords=face+wash&qid=1669905281&sr=8-194
"Natural Outcome Teen Skin Ultra Gentle Kids Face Wash | Daily Soothing Kid Facial Wash | Natural Non-toxic Ingredients | For Teens, Preteens & Kids Looking to Prevent Acne | Fragrance Free | 5 oz  ",4.9 out of 5 stars,1134,https://amazon.com/Soothing-Non-toxic-Ingredients-Preteens-Fragrance/dp/B0B94T5M2R/ref=sr_1_195?keywords=face+wash&qid=1669905281&sr=8-195
"Aveeno Positively Radiant 60 Second In-Shower Facial Cleanser, Brightening Mask With Moisture-Rich Soy, Lemon Peel Extract, Glycolic Acid, and Kaolin Clay, 5 oz (Pack of 3)  ",4.7 out of 5 stars,1782,https://amazon.com/Aveeno-Positively-Cleanser-Brightening-Moisture-Rich/dp/B01LTHKWCI/ref=sr_1_197?keywords=face+wash&qid=1669905281&sr=8-197
"Bare Escentuals Pure Plush Deep Cleansing Foam, 4.2 Oz  ",4.8 out of 5 stars,1296,https://amazon.com/bareMinerals-Pure-Plush-Cleansing-Ounce/dp/B01B8J31D4/ref=sr_1_198?keywords=face+wash&qid=1669905281&sr=8-198
"Neutrogena Acne Proofing Daily Facial Scrub with Salicylic Acid Acne Treatment, Exfoliating and Cleansing Face Wash, Oil-Free, 4.2 oz  ",4.6 out of 5 stars,972,https://amazon.com/Neutrogena-Salicylic-Treatment-Exfoliating-Cleansing/dp/B075X1WJKQ/ref=sr_1_199?keywords=face+wash&qid=1669905281&sr=8-199
"DERMA E Acne Deep Pore Cleansing Wash – Blemish Control Facial Cleanser with Salicylic Acid - Gentle Oil Control Face Wash Soothes and Balances Skin, 6 fl oz  ",4.5 out of 5 stars,648,https://amazon.com/DERMA-Acne-Deep-Pore-Cleansing/dp/B0011DIWGY/ref=sr_1_200?keywords=face+wash&qid=1669905281&sr=8-200
"Neutrogena Deep Clean Daily Facial Cleanser with Beta Hydroxy Acid for Normal to Oily Skin, Alcohol-Free, Oil-Free & Non-Comedogenic, 6.7 fl. oz (Pack of 3)  ",4.8 out of 5 stars,2268,https://amazon.com/Neutrogena-Cleanser-Alcohol-Free-Oil-Free-Non-Comedogenic/dp/B001ECQ35Y/ref=sr_1_201?keywords=face+wash&qid=1669905281&sr=8-201
"boscia Clear Complexion Cleanser - Vegan Cruelty-Free Daily Face Wash & Pore Minimizer, Natural Clean Skincare. Acne & Blackhead Remover, 5 fl oz  ",4.6 out of 5 stars,2592,https://amazon.com/boscia-Clear-Complexion-Cleanser-Exfoliating/dp/B07PPNMW27/ref=sr_1_202?keywords=face+wash&qid=1669905281&sr=8-202
"Face Wash – Face Cleanser For Women & Mens Face Wash, Facial Cleanser with Clean Ingredients, Great for Acne or Combination and Oily Skin  ",4.5 out of 5 stars,1944,https://amazon.com/Face-Wash-Treatment-Cleanser-Ingredients/dp/B011QT3JR4/ref=sr_1_203?keywords=face+wash&qid=1669905281&sr=8-203
"St. Ives Blackhead Clearing Face Scrub Clears Blackheads & Unclogs Pores Green Tea & Bamboo With Oil-Free Salicylic Acid Acne Medication, Made with 100% Natural Exfoliants 6 oz  ",4.6 out of 5 stars,243,https://amazon.com/St-Ives-Blackhead-Clearing-Scrub/dp/B00M8G8WKY/ref=sr_1_204?keywords=face+wash&qid=1669905281&sr=8-204
