Product Name,Price,Rating,link
boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bl...,1299,4.1,https://www.flipkart.com/boat-airdopes-131-upto-60-hours-asap-charge-bluetooth-headset/product-reviews/itmce34ba16c3b60?pid=ACCG48F2SGVM72HN&lid=LSTACCG48F2SGVM72HNTFZ41Q&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_27&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCG48F2SGVM72HN.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 131 Captain America Edition with 15 Hours...,1499,4.1,https://www.flipkart.com/boat-airdopes-131-captain-america-15-hours-playtime-bluetooth-headset/product-reviews/itm57a46fe3039f4?pid=ACCG7SCYWUER2A3C&lid=LSTACCG7SCYWUER2A3CNBBUBI&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_28&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCG7SCYWUER2A3C.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 381 with upto 20 Hours Playback and ASAP ...,1799,4.1,https://www.flipkart.com/boat-airdopes-381-upto-20-hours-playback-asap-charge-bluetooth-headset/product-reviews/itm85224e509b6b2?pid=ACCFVGUUYRUTASZR&lid=LSTACCFVGUUYRUTASZRQQFZIF&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_29&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCFVGUUYRUTASZR.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 411ANC with upto 17.5 Hours Playback and ...,1799,4.1,https://www.flipkart.com/boat-airdopes-411anc-upto-17-5-hours-playback-asap-charge-bluetooth-headset/product-reviews/itmb01e2d2bdec72?pid=ACCG9VKFATZR9FVD&lid=LSTACCG9VKFATZR9FVDUNGLFP&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_30&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCG9VKFATZR9FVD.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 381 Sunburn Edition with upto 20 Hours Pl...,1799,4.1,https://www.flipkart.com/boat-airdopes-381-sunburn-upto-20-hours-playback-asap-charge-bluetooth-headset/product-reviews/itm664f528593555?pid=ACCGC3JC25PMCFH5&lid=LSTACCGC3JC25PMCFH52ZNCMO&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_31&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGC3JC25PMCFH5.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 381 with upto 20 Hours Playback and ASAP ...,1999,4.1,https://www.flipkart.com/boat-airdopes-381-upto-20-hours-playback-asap-charge-bluetooth-headset/product-reviews/itmbab7580a0261d?pid=ACCFVGUU7SYUWQDT&lid=LSTACCFVGUU7SYUWQDTSE5RXM&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_32&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCFVGUU7SYUWQDT.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 411ANC with upto 17.5 Hours Playback and ...,1799,4.1,https://www.flipkart.com/boat-airdopes-411anc-upto-17-5-hours-playback-asap-charge-bluetooth-headset/product-reviews/itm9f694faa1ebc0?pid=ACCG9VKFDQGBEYNB&lid=LSTACCG9VKFDQGBEYNBPQG3RD&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_33&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCG9VKFDQGBEYNB.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 458 Bluetooth Headset,1999,4.1,https://www.flipkart.com/boat-airdopes-458-bluetooth-headset/product-reviews/itmf251fe7aff542?pid=ACCGK7UNUZXQJ9YH&lid=LSTACCGK7UNUZXQJ9YH7QOTJ5&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_34&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGK7UNUZXQJ9YH.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
"boAt Airdopes 115 with ENx & Beast Mode, upto 24 Hrs Pl...",1599,4.1,https://www.flipkart.com/boat-airdopes-115-enx-beast-mode-upto-24-hrs-playback-asap-charge-bluetooth-headset/product-reviews/itme609ab2d0fded?pid=ACCGBN34D3HZY8H4&lid=LSTACCGBN34D3HZY8H4OIO2BX&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_35&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGBN34D3HZY8H4.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
"boAt Airdopes 191G with 6mm Dual Drivers, Quad Mics ENx...",1807,4.1,https://www.flipkart.com/boat-airdopes-191g-6mm-dual-drivers-quad-mics-enx-tech-beast-mode-gaming-bluetooth-headset/product-reviews/itm5363f9e492f71?pid=ACCGBN34BHVZYBMJ&lid=LSTACCGBN34BHVZYBMJHK1QB5&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_36&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGBN34BHVZYBMJ.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
boAt Airdopes 381 with upto 20 Hours Playback and ASAP ...,1799,4.1,https://www.flipkart.com/boat-airdopes-381-upto-20-hours-playback-asap-charge-bluetooth-headset/product-reviews/itmc9fce3e552b37?pid=ACCFVGUUNWK5RXQY&lid=LSTACCFVGUUNWK5RXQYQIUB9G&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCFVGUUNWK5RXQY.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
"boAt Airdopes 393ANC with Hybrid ANC, Quad Mics ENx & 3...",2999,4.1,https://www.flipkart.com/boat-airdopes-393anc-hybrid-anc-quad-mics-enx-30-hours-playback-bluetooth-headset/product-reviews/itm083cd01b27299?pid=ACCGDRH3GZKBJTUH&lid=LSTACCGDRH3GZKBJTUHAQ3TKE&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGDRH3GZKBJTUH.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
"boAt Airdopes 172 with 42 Hours Playback, ENx, Beast Mo...",1599,4.1,https://www.flipkart.com/boat-airdopes-172-42-hours-playback-enx-beast-mode-11mm-drivers-bluetooth-headset/product-reviews/itmeecc1e4a697a8?pid=ACCGBN34VBHTZ4R2&lid=LSTACCGBN34VBHTZ4R2V278LK&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGBN34VBHTZ4R2.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
"boAt Airdopes 191G with 6mm Dual Drivers, Quad Mics ENx...",1499,4.1,https://www.flipkart.com/boat-airdopes-191g-6mm-dual-drivers-quad-mics-enx-tech-beast-mode-gaming-bluetooth-headset/product-reviews/itmfd099e5f052b8?pid=ACCGBN34TAGPZ3X8&lid=LSTACCGBN34TAGPZ3X8SCZN9L&marketplace=FLIPKART&q=airdopes&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_40&otracker=search&otracker1=search&fm=organic&iid=02695699-2265-4f80-88fe-8c148a807938.ACCGBN34TAGPZ3X8.SEARCH&ppt=None&ppn=None&ssid=p2r20ngd6o0000001683038463392&qH=98db617f57fac13f
